col1,col2
6.0,0.0474043033446004
2.0,0.019599183075405795
5.0,0.005801146870661817
1.0,0.1354079375826993
15.0,0.00965604497942834
4.0,0.03622820060393168
3.0,0.0157377629903357
13.0,0.11865623839589769
16.0,0.0025822456693658674
10.0,0.00829799976350883
7.0,0.0837550629589739
21.0,0.010781498789769289
20.0,0.0072931608640287166
8.0,0.0033620188733992037
17.0,0.016987682176780684
23.0,0.014848103976660592
25.0,0.08089459300129605
26.0,0.005187047886655845
28.0,0.006397930114942966
29.0,0.021142234646326807
31.0,0.003735215952661044
32.0,0.010251052123862067
34.0,0.007351760670724026
35.0,0.1547228059340944
36.0,0.01083730370358576
37.0,0.00550967260136481
44.0,0.0016374406815533884
39.0,0.011140664569292988
45.0,0.0021986784553080043
19.0,0.008278227471566387
46.0,0.00023584584286934942
47.0,0.004769515001358162
51.0,0.021643224582305897
52.0,0.00046010597162232067
53.0,0.0018705605329596945
54.0,0.008571215467212526
41.0,0.0690496983000068
55.0,0.0018227119916920686
57.0,0.09574024692526166
61.0,0.006802385257030981
65.0,0.0033671410873687677
56.0,0.012232931845126286
66.0,0.0007884129429949528
69.0,0.005508661969742892
70.0,0.006537276619175856
71.0,0.00294680300966609
72.0,0.005268456973751272
74.0,0.0029468030096660917
75.0,0.004263507412601976
68.0,0.007066241015639649
64.0,0.03611507983706057
76.0,0.0050852482799156684
77.0,0.002962955221616472
78.0,0.007012777074063408
60.0,0.016324871849238524
79.0,0.003367141087368767
80.0,0.008636435695906929
81.0,0.005160597201873813
62.0,0.029165007043539994
83.0,0.001502687821699701
104.0,0.03917824647164681
86.0,0.0015026878216996995
87.0,0.0011436814919185978
89.0,0.0033253998133917695
94.0,0.000785951162524602
95.0,0.00046341201126343
96.0,0.03552231615314329
97.0,0.0003716054509312597
99.0,0.00011988175849556367
88.0,0.0033087075519459682
101.0,0.004003772418418021
100.0,0.008316383760321892
103.0,8.713173557795809e-05
105.0,0.0016273496511523579
106.0,0.0007730511964002285
107.0,0.0008853582268272193
108.0,0.0037596899106268388
109.0,0.005409695701495966
110.0,0.014508194791256205
111.0,0.005974270701560473
112.0,0.004601911646377851
115.0,0.01519770869052356
114.0,0.0054126460189822135
119.0,0.003390552659804916
122.0,0.0018227119916920693
127.0,0.0015117207442164066
129.0,0.005072047375743324
116.0,0.0018227119916920708
131.0,6.448104535402592e-05
132.0,0.012828203053741188
133.0,0.005006996881294414
113.0,0.024300624169831513
125.0,0.008795099968588646
135.0,0.07588964608056972
134.0,0.010966704296737908
137.0,0.0033253998133917708
138.0,0.0032259756197967563
140.0,0.0015026878216997015
141.0,0.01709732743075135
139.0,0.0043847371579065954
142.0,0.00463673905752223
