col1,col2
0,0.0
1,1.5171398878833623e-05
128552,7.585699439416812e-06
2,7.585699439416812e-06
3,3.0342797757667246e-05
4,7.585699439416812e-06
5,0.010286208439849197
155,0.0033377077533433973
558,0.0030342797757667247
1509,0.002010210351445455
2282,0.0055072177930166055
2984,0.0011075121181548546
7263,4.551419663650087e-05
10876,0.000606855955153345
48703,0.00012137119103066899
51253,3.792849719708406e-05
87217,0.0002503280815007548
98617,1.5171398878833623e-05
100981,1.5171398878833623e-05
101858,7.585699439416812e-06
8,0.00035652787365259014
20,0.006379573228549538
50,0.0016385110789140314
52,0.003011522677448474
183,0.000644784452350429
197,0.001888839160414786
245,0.0014261114946103606
264,0.0026322377054776337
302,0.0009482124299271014
311,0.0025260379133257983
317,0.0035273502393288175
350,0.0011378549159125218
361,0.002215024236309709
410,0.00540101800086477
430,0.004748647849074924
450,0.00977796657740827
453,0.004991390231136262
481,0.002306052629582711
532,0.004498319767574169
544,0.0029280799836148893
655,0.006174759343685284
671,0.0035956215342835686
691,0.003785264020268989
727,0.0019950389525666213
731,0.001327497401897942
744,0.004945876034499761
819,0.0019495247559301206
851,0.008920782540754171
855,0.0064250874251860395
865,0.004589348160847171
904,0.003223922261752145
913,0.0054996320935771885
931,0.005188618416561099
966,0.005484460694698354
974,0.0013199117024585252
999,0.0004551419663650087
1003,0.0049155332367420935
1005,0.0008571840366540997
1017,0.002571552109962299
1037,0.004096277697285078
1090,0.002207438536870292
1118,0.0036714785286777367
1119,0.003459078944374066
1229,0.0009633838288059351
1262,0.0014261114946103606
1268,0.0004551419663650087
1269,0.0015474826856410296
1278,0.0022377813346279593
1287,0.006576801413974376
1289,0.002943251382493723
1296,0.003633550031480653
1304,0.0006371987529110121
1305,0.0013350831013373588
1306,0.0021088244441578737
1321,0.006584387113413793
1327,0.002215024236309709
1328,0.005370675203107102
1331,0.0005765131573956777
1334,0.008093941301857739
1336,0.0014792113906862783
1352,0.009838652172923604
1438,0.002988765579130224
1441,0.00297359418025139
1444,0.0022908812307038773
1450,0.0010619979215183537
1456,0.0021922671379914585
1463,0.0010619979215183537
